,Date,User ID,Tweet Count,Tweet Location,Tweet,label
8311,2023-01-17,1714809612.0,7719,Surabaya   ,abu abdulloh bismillah semoga pak prabowo di takdirkan jadi presiden ri,Positive
8312,2023-01-17,1714809612.0,7719,Surabaya   ,yusrizal hasan siyaap laksanakan tetap semangat dan sehat selalu pak sekjen insya allah prabowo presiden gerindra menang,Positive
8313,2023-01-17,1714809612.0,7719,Surabaya   ,edwin panigoro siaaap pak prabowo presiden gerindra menang bismilah pak wayahee pak prabowo subianto presiden aamiin,Positive
8314,2023-01-17,1714809612.0,7719,Surabaya   ,andri rahmat maksimalkan ikhtiar demi kemenangan gerindra prabowo presiden allah pasti menilai setiap tahapan perjuangan kita yg didasarkan kebaikan dan berhasil dengan berbuah manis demi kesejahteraan bangsa indonesia aamiin,Positive
8315,2023-01-17,1714809612.0,7719,Surabaya   ,sufyan basuki setuju pak mari kita berdoa kepada allah swt semoga thn pak prabowo subianto menjadi presiden ri aamiin ya rabbal alamiin,Positive
8324,2023-01-17,294348814.0,783,,dalam beberapa kesempatan presiden jokowi memberikan dukungan kepada menhan prabowo subianto maju pilpres,Positive
8352,2023-01-17,228720753.0,34,,prabowo presiden hanya prabowo untuk presiden ri gerindra menang prabowo presiden pira luar biasa gerindra piraofficial,Positive
8353,2023-01-17,228720753.0,34,,prabowo subianto the one and only presiden ri,Negative
8357,2023-01-17,228720753.0,34,,prabowo presiden,Negative
8360,2023-01-17,1617307338.0,1725,"Kendal, Indonesia",mending prabowo mendukung anies baswedan mayoritas pemilihnya sudah kecewa dan sekarang mendukung anies menjadi presiden,Positive
8361,2023-01-17,238584051.0,1372,"Karawang Timur, Indonesia",prabowo presiden,Negative
8362,2023-01-17,191734589.0,46828,Indonesia,ad nanti pd pemilu sya hanya memilih presiden yg punya komitmen membela hak kaum minoritas kristen katolik hindu budha penganut kepercayaan amp agama nusantara dlm beribadah yg setuju dgn sy retweet,Positive
8371,2023-01-16,3717002174.0,16003,"Yogyakarta, Indonesia",kami berharap pada februari akan menjadi garis perubahan penting bagi masa depan indonesia dengan menjadikan prabowo subianto sebagai presiden tutup muzani,Positive
8390,2023-01-16,421758476.0,227,,prabowo subianto harus bisa jadi presiden nanti dipemilu,Negative
8391,2023-01-16,421758476.0,227,,semoga nanti pak prabowo subianto bisa jadi presiden amiiiin,Positive
8392,2023-01-16,421758476.0,227,,semoga restu dari bapak bisa terrealiasasi di prabowo subianto jadi presiden,Positive
8397,2023-01-16,2420416704.0,14379,jakarta,terlebih apabila hal itu dipersepsikan sebagai sinyal dukungan untuk maju dalam pemilihan presiden pilpres prabowo subianto,Positive
8421,2023-01-16,100715895.0,12747,unfinished pyramid,namun pada pemilihan presiden dengan ketidakikutsertaan dirinya jokowi menyebut menteri pertahanan prabowo subianto bisa saja memenangi kontestasi,Positive
8422,2023-01-16,3174993902.0,1881,"Tangerang, Indonesia",semoga bisa jadi presiden nanti pak prabowo subianto,Positive
8424,2023-01-16,100715895.0,12747,unfinished pyramid,presiden joko widodo mengakui bahwa sinyalsinyal yang ia berikan kepada ketua umum partai gerindra prabowo subianto adalah bentuk dukungan untuk menghadapi pemilu,Positive
8425,2023-01-16,3174993902.0,1881,"Tangerang, Indonesia",kalo mantan rival udah bilang gini si harunya prabowo subianto jadi presiden ri nanti,Negative
8427,2023-01-16,3174993902.0,1881,"Tangerang, Indonesia",semoga prabowo subianto bisa jadi presiden ri nanti,Positive
8428,2023-01-16,2410032319.0,9571,Alam Bawah Sadar,jokowi membantah kalau pujian prabowo datang karena dirinya sudah memberi restu kepada prabowo untuk maju sebagai calon presiden capres pada pemilu presiden atau pilpres prabowo subianto,Positive
8432,2023-01-16,215989357.0,7454,,tondotondo prabowo subianto jadi presiden di ini mah,Negative
8433,2023-01-16,215989357.0,7454,,presiden ri dan calon presiden ri di prabowo subianto,Negative
8434,2023-01-16,215989357.0,7454,,aamiin prabowo subianto presiden ri dan bawa perubahan utk negeri,Negative
8436,2023-01-16,100715895.0,12747,unfinished pyramid,hal itu disampaikan jokowi saat menanggapi pertanyaan awak media soal restu bagi prabowo subianto untuk maju sebagai calon presiden capres pemilu namun jokowi memberikan tanggapan tersebut dalam konteks pemerintahan,Positive
8438,2023-01-16,465458275.0,12086,Pulau Impian,id tenang pak solusinya cuman insya allah prabowo subianto presiden,Positive
8444,2023-01-16,215989357.0,7454,,wis wayahe prabowo subianto presiden ri,Negative
8456,2023-01-16,2320493293.0,1806,,jakarta menguat sinyal presiden joko widodo jokowi mendukung prabowo subianto sebagai calon presiden capres,Positive
8463,2023-01-16,294348814.0,783,,dulu lawan di pilpres sekarang jokowi berbalik dukung prabowo subianto sebagai presiden,Positive
8468,2023-01-16,294348814.0,783,,heboh jokowi dukung prabowo subianto di pilpres pengamat beber pilihan politik presiden jokowi,Positive
8470,2023-01-16,465458275.0,12086,Pulau Impian,insya allah prabowo subianto presiden,Positive
8471,2023-01-16,137560294.0,1932,"Denver, CO",presiden ri meneruskan tongkat estafet kepemimpinan jokowi prabowo subianto,Negative
8472,2023-01-16,137560294.0,1932,"Denver, CO",gus dur pernah mengatakan pak prabowo jadi presiden di usi tua insyaallah prabowo subianto,Positive
8477,2023-01-16,137560294.0,1932,"Denver, CO",prabowo akan jadi presiden prabowo subianto,Negative
8482,2023-01-16,137560294.0,1932,"Denver, CO",prabowo subianto masih menjadi pilihan sebagian besar masyarakat indonesia sebagai suksesor presiden joko widodo pada prabowo subianto,Positive
8485,2023-01-16,215989357.0,7454,,mungkin ini wejangan dari cak nun utk prabowo subianto kalo kiranya nanti di prabowo jadi presiden ri,Negative
8486,2023-01-16,137560294.0,1932,"Denver, CO",insya allah prabowo subianto menjadi presiden prabowo subianto,Positive
8487,2023-01-16,137560294.0,1932,"Denver, CO",fahri hamzah yang mengatakan bahwa sudah saatnya prabowo menjadi presiden di pemilu mendatang prabowo subianto,Negative
8488,2023-01-16,137560294.0,1932,"Denver, CO",bismillah pak prabowo presiden prabowo subianto,Negative
8491,2023-01-16,137560294.0,1932,"Denver, CO",prabowo subianto mendapat dukungan untuk menjadi calon presiden capres di pilpres prabowo subianto,Positive
8494,2023-01-16,189190233.0,21546,"ÜT: -6.3480548,106.8316685",nama menteri pertahanan prabowo subianto masih menjadi pilihan sebagian besar masyarakat indonesia sebagai suksesor presiden joko widodo pada,Positive
8505,2023-01-16,294348814.0,783,,jokowi dukung prabowo subianto soal presiden jokowi bilang kelihatannya setelah ini jatahnya pak prabowo,Positive
8516,2023-01-16,294348814.0,783,,ini alasan presiden jokowi dukung prabowo subianto maju di pilpres,Positive
8521,2023-01-16,189190233.0,21546,"ÜT: -6.3480548,106.8316685",ketua umum projo budi arie setiadi mengatakan pihaknya akan mengikuti arahan presiden joko widodo jokowi dalam menentukan sosok yang didukung sebagai calon presiden di pilpres prabowo subianto,Positive
8523,2023-01-16,268432978.0,6540,Kota Pekanbaru,waktu ini gua bilang yang terbaik adalah prabowo sama kayak elo tapi kalau sekarang gue bilang anies yang terbaik buat jadi presiden apanya yang salah,Positive
8524,2023-01-16,3305634234.0,12563,"Bone, Sulawesi Selatan",kita tahu bahwa dalam beberapa kesempatan jokowi telah memberi sinyal untuk menteri pertahanan prabowo subianto maju sebagai calon presiden prabowo subianto,Positive
8527,2023-01-16,294348814.0,783,,jokowi lempar sinyal dukung prabowo subianto jadi presiden pdip ingatkan ini,Positive
8542,2023-01-16,341414105.0,664,"Jakarta, DKI",pro mega center mengusulkan ketum pdip megawati soekarnoputri dan ketum gerindra prabowo subianto megaprabowo maju pada pilpres merespon gagasan itu elite pdip junimart girsang mengusulkan puan maharani lah yang harus menjadi calon presiden,Negative
8546,2023-01-16,159370592.0,59652,"Jakarta, Indonesia",menteri pariwisata dan ekonomi kreatif menparekraf mengaku tetap menjalin komunikasi dengan ketua umum partai gerindra menjelang pemilu presiden,Positive
8547,2023-01-16,89877164.0,346611,"Jakarta, Indonesia",kader gerindra diperintahkan pasang spandukbendera prabowo presiden,Negative
8552,2023-01-16,57556873.0,246457,,sekjen gerindra ahmad muzani menginstruksikan pengurus dan kader partainya untuk memasang spanduk bergambar prabowo subianto di kampungkampung hingga pelosok gang demi supaya prabowo presiden,Positive
8556,2023-01-16,1682380166.0,18723,Indonesia,jelang hut partai sekjen gerindra instruksikan kader pasang bendera dan spanduk prabowo presiden,Negative
8557,2023-01-16,2916147380.0,24838,Jakarta ,jelang hut partai sekjen gerindra instruksikan kader pasang bendera dan spanduk prabowo presiden,Negative
8560,2023-01-15,46693036.0,46804,,politikus partai gerindra yang menjabat menteri pariwisata dan ekonomi kreatif sandiaga uno mengaku masih tetap menjalin komunikasi dengan ketua umum partai gerindra prabowo subianto menjelang pemilu presiden pilpres tetap berkomunikasi dengan,Positive
8563,2023-01-15,388190238.0,945355,,sekjen targetkan gerindra menang pemilu prabowo presiden,Positive
8565,2023-01-15,2410032319.0,9571,Alam Bawah Sadar,sebenarnya apa yang ingin disampaikan oleh ketum gerindra yang juga bakal maju sebagai calon presiden capres pada tahun mendatang tersebut prabowo subianto,Positive
8566,2023-01-15,57556873.0,246457,,sekjen gerindra ahmad muzani menginstruksikan pengurus dan kader partainya untuk memasang spanduk bergambar prabowo subianto di kampungkampung hingga pelosok gang demi supaya prabowo presiden,Positive
8567,2023-01-15,1632918924.0,422015,Pekanbaru Riau,jelang hut ke gerindra instruksikan kader pasang spanduk prabowo presiden,Negative
8568,2023-01-15,585858346.0,270874,Kota Padang,jelang hut ke gerindra instruksikan kader pasang spanduk prabowo presiden,Negative
8576,2023-01-15,3811914674.0,153332,Pekanbaru,jelang hut ke gerindra instruksikan kader pasang spanduk prabowo presiden,Negative
8577,2023-01-15,46693036.0,46804,,partai buruh tak memiliki tokoh internal yang bakal diusung pada pilpres namanama yang langganan masuk bursa capres seperti anies baswedan ganjar pranowo dan prabowo subianto berpeluang diusung buruh menjadi capres presiden partai buruh said,Positive
8580,2023-01-15,2916147380.0,24838,Jakarta ,saya minta dengan hormat kepada pengurus ranting dan anak ranting pac dpc anggota dprd kota dan provinsi serta pengurus sayap partai mulai hari ini kibarkan bendera spandukspanduk di kampungkampung di ganggang desamu menjadikan prabowo presiden gerindra menang,Positive
8587,2023-01-14,261160000.0,16988,Jakarta,jelang hut ke gerindra muzani instruksikan kader pasang spanduk prabowo presiden,Negative
8592,2023-01-14,2916147380.0,24838,Jakarta ,muzani perintahkan kader gerindra pasang bendera spanduk prabowo presiden,Negative
8599,2023-01-14,3319260420.0,224145,Indonesia,jelang hut ke gerindra muzani instruksikan kader pasang spanduk prabowo presiden,Negative
8616,2023-01-14,189190233.0,21546,"ÜT: -6.3480548,106.8316685",nama menteri pertahanan prabowo subianto masih menjadi pilihan sebagian besar masyarakat indonesia sebagai suksesor presiden joko widodo pada prabowo subianto,Positive
8620,2023-01-14,3271449511.0,1846,,rahajeng kuningan semeton dumogi rahayu sareng sami salam no drama,Negative
8623,2023-01-14,70136586.0,28664,"DKI Jakarta , Indonesia",bagus udh jd dosen aja di sana ga ush jd presiden ri presiden ri lebih cocok,Positive
8627,2023-01-14,212277468.0,26,Denpasar - Bali,rahajeng rahina kuningan dumogi rahayu sareng sami,Negative
8628,2023-01-14,1055612952.0,5502,jakarta,perkiraan saya lbp akan usung prabowo utk krn dgn posisinya sbg senior prabowo di kemiliteran tentu pak luhut pasti khatam benar jeroan prabowo yg sudah rahasia umum memikul beban masa lalu kesimpulanya mudah dikendalikan dan predikat presiden nondejure berlanjut,Positive
8636,2023-01-13,465280582.0,13675,jakarta,konsep kepemimpinan yg paripurna luar biasa semoga allah wazala selalu memberikan kekuatan kesehatan keberkahan dan perlindungannya kpd bapak prabowo subianto presiden ri ku amin ya rab,Positive
8637,2023-01-13,465280582.0,13675,jakarta,konsep kepemimpinan yg paripurna luar biasa semoga allah wazala selalu memberikan kekuatan kesehatan keberkahan dan perlindungannya kpd bapak prabowo subianto presiden ri ku amin ya rab,Positive
8639,2023-01-13,465280582.0,13675,jakarta,semoga bapak prabowo subianto jadi presiden,Positive
8640,2023-01-13,465458275.0,12086,Pulau Impian,sukses trus bapak prabowo subianto semoga dapat terwujud di jadi presiden ri amin,Positive
8642,2023-01-13,100715895.0,12747,unfinished pyramid,ia berharap kepengurusan baru di serambi mekkah bisa membawa kemenangan bagi gerindra serta menjadikan prabowo subianto sebagai presiden,Positive
8643,2023-01-13,1341398533.0,2997,"Semarang, Jawa Tengah",prabowo subianto dilantik sebagai menhan oleh presiden republik indonesia pada tanggal oktober dalam kabinet indonesia maju masa jabatan,Positive
8645,2023-01-13,100715895.0,12747,unfinished pyramid,sekretaris jenderal partai gerindra ahmad muzani mengingatkan kepada seluruh kader di wilayah aceh bahwa rapimnas pada medio agustus lalu mendapuk ketua umumprabowosubianto sebagai calon presiden,Positive
8646,2023-01-13,100715895.0,12747,unfinished pyramid,dasco menegaskan bahwagerindratelah satu suara memutuskan untuk mengusung kembali prabowo subianto maju calon presiden capres di pemilu,Negative
8647,2023-01-13,100715895.0,12747,unfinished pyramid,kami optimis insya allah setelah pak prabowo subianto turun ke lapangan menyapa masyarakat insya allah pak prabowo akan menjadi presiden,Positive
8650,2023-01-13,100715895.0,12747,unfinished pyramid,menjelang pemilu situasi politik mulai menghangat dengan dihiasi namanama tokoh yang digadanggadang muncul menjadi calon presiden salah satunyaprabowo subianto,Positive
8651,2023-01-13,2320493293.0,1806,,menurut aku sih mungkin bgt pak prabowo subianto jadi presiden ri nanti,Negative
8652,2023-01-13,2320493293.0,1806,,aamiin semoga jadi presiden indonesia nanti pak prabowo subianto,Positive
8660,2023-01-13,3174993902.0,1881,"Tangerang, Indonesia",prabowo subianto presiden indonesia,Negative
8661,2023-01-13,3174993902.0,1881,"Tangerang, Indonesia",saya yakin pak prabowo subianto jadi presiden menggantikan jokowi nanti,Positive
8681,2023-01-13,1284855564.0,881,Pulomas - Jakarta,pak selalu mengajarkan kebaikan dan manfaat buat sesama semoga pak prabowo menjadi presiden,Positive
8685,2023-01-13,123757780.0,63953,"Makassar, Indonesia",nasdem bandingkan sikap jokowi terhadap anies baswedan dengan prabowo ganjar dan yusril sikap jokowi yang memberikan dukungannya terhadap tiga politikus sebagai calon presiden pada pemilu,Positive
8688,2023-01-13,965906232.0,43627,"Garut, Indonesia",pasar tradisional sepi pedagang asin harapkan prabowo presiden,Positive
8689,2023-01-12,101036273.0,6519,"Serang, Indonesia",insyaallah pak prabowo legowo pak anies baswedan jadi presiden ri di,Positive
8695,2023-01-12,100715895.0,12747,unfinished pyramid,prabowo subianto paling ideal menjadi presiden maka tak heran saat ini pak prabowo merupakan figur yang ditunggu masyarakat untuk menjadi presiden republik indonesia,Positive
8696,2023-01-12,215989357.0,7454,,anwar ibrahim jadi pm malaysia ketika sudah tua prabowo subianto menjadi presiden ri di,Negative
8703,2023-01-12,465458275.0,12086,Pulau Impian,insya allah prabowo subianto presiden,Positive
8706,2023-01-12,465280582.0,13675,jakarta,insya allah prabowo subianto presiden,Positive
8708,2023-01-12,3066596334.0,106,"Denpasar Timur, Indonesia",menjalankan instruksi dr bapak prabowo subianto kader gerindra harus selalu hadir ditengah masyarakatastungkara prabowo presiden gerindra menang,Positive
8712,2023-01-12,2320493293.0,1806,,nanti semoga jadi presiden ya pak prabowo subianto,Positive
8718,2023-01-12,3174993902.0,1881,"Tangerang, Indonesia",semoga terus bisa bermanfaat pak prabowo subianto agar nanti jadi presiden ri,Positive
8723,2023-01-12,2320493293.0,1806,,pak prabowo subianto aku doain agar jadi presiden nanti,Positive
8786,2023-01-11,215989357.0,7454,,wis wayahe prabowo subianto presiden ri,Negative
