,Date,User ID,Tweet,label,paslon,Clean
3317,2023-03-16,111869546.0,erick thohir cawapres terkuat menteri bumn menjadi primadona pilihan rakyat di bursa calon wakil presiden erick thohir menjadi sosok yang pas dengan siapa pun calon presidennya mau disimulasikan dengan ganjar maupun prabowo ataupun dengan yang lain,Positive,prabowo,erick thohir cawapres terkuat menteri bumn menjadi primadona pilihan rakyat di bursa wakil erick thohir menjadi sosok yang pas dengan siapa pun presidennya mau disimulasikan dengan maupun ataupun dengan yang lain
3319,2023-03-15,2518915579.0,nanti indonesia sudah nggak butuh pemimpin plonga plongo amp kagetan tolong pak kalau salah satu diantara kalian nanti yang jadi presiden atau wapres hindari kata kaget,Negative,prabowo,nanti sudah nggak butuh pemimpin plonga plongo kagetan tolong pak kalau salah satu diantara kalian nanti yang jadi atau wapres hindari kata kaget
3321,2023-03-15,465280582.0,muhammad farid rayendra siap menangkan prabowo subianto presiden di pilpres,Positive,prabowo,muhammad farid rayendra siap menangkan di
3329,2023-03-15,2916147380.0,dari makassar kita wujudkan kemenangan prabowo presiden dan gerindra menangdipemilu ewako,Negative,prabowo,dari makassar kita wujudkan kemenangan dan gerindra menangdipemilu ewako
3330,2023-03-15,2410032319.0,disosialisasikan andi anhar emakemak siap menangkan prabowo subianto presiden inikatacoid,Positive,prabowo,disosialisasikan andi anhar emakemak siap menangkan inikatacoid
3332,2023-03-15,701272502.0,mantab presiden ri,Positive,prabowo,mantab
3350,2023-03-15,189190233.0,breaking news abu janda dukung prabowo subianto presiden gerindra tentunya akan tingkatkan semangat kami nasional,Positive,prabowo,breaking news abu janda dukung gerindra tentunya akan tingkatkan semangat kami nasional
3361,2023-03-15,189190233.0,breaking news rngp tegaskan ganjar pranowo sebagai calon presiden ri,Positive,prabowo,breaking news rngp tegaskan sebagai
3363,2023-03-15,465280582.0,rngp tegaskan ganjar pranowo sebagai calon presiden ri bukan cawapresnya prabowo subianto,Positive,prabowo,rngp tegaskan sebagai bukan cawapresnya
3365,2023-03-15,69183155.0,wacana menduetkan prabowo dan ganjar di pilpres dapat penolakan dari pkb partai gerindra dan pdip hanya ingin kadernya menjadi calon presiden,Negative,prabowo,wacana menduetkan dan di dapat penolakan dari pkb partai gerindra dan pdip hanya ingin kadernya menjadi
3373,2023-03-15,2221519400.0,sang presiden beberapa kali memperkenalkan prabowo sebagai capres prabowo subianto,Negative,prabowo,sang beberapa kali memperkenalkan sebagai capres
3381,2023-03-15,147198181.0,semoga diberi amanah sebagai presiden indonesia,Positive,prabowo,semoga diberi amanah sebagai
3386,2023-03-15,2410032319.0,emud lampung deklarasi dukung prabowo subianto calon presiden,Positive,prabowo,emud lampung deklarasi dukung
3387,2023-03-15,465280582.0,emud lampung deklarasi dukung prabowo calon presiden,Positive,prabowo,emud lampung deklarasi dukung
3388,2023-03-15,79130206.0,emud lampung deklarasi dukung prabowo calon presiden,Positive,prabowo,emud lampung deklarasi dukung
3392,2023-03-15,465280582.0,rakorda gerindra sultra solid menangkan prabowo subianto presiden,Positive,prabowo,rakorda gerindra sultra solid menangkan
3402,2023-03-15,155169715.0,presiden joko widodo jokowi menyatakan tak berniat mempromosikan atau menjodohkan ketua umum partai gerindra prabowo subianto dan gubernur jawa tengah sekaligus kader pdip ganjar pranowo untuk pilpres,Positive,prabowo,joko widodo jokowi menyatakan tak berniat mempromosikan atau menjodohkan ketua umum partai gerindra dan gubernur jawa tengah sekaligus kader pdip untuk
3403,2023-03-15,2410032319.0,gerindra pastikan prabowo subianto akan lanjut proyek ikn jika terpilih presiden detiknews,Negative,prabowo,gerindra pastikan akan lanjut proyek ikn jika terpilih detiknews
3405,2023-03-15,3337478180.0,sinyal duet antara prabowo subianto dan ganjar pranowo di pemilihan presiden pilpres belakangan menguat selengkapnya di salam integritas,Positive,prabowo,sinyal duet antara dan di pemilihan belakangan menguat selengkapnya di salam integritas
3407,2023-03-15,465280582.0,silaturahmi dengan emakemak aan sosialisasikan prabowo presiden makassar terkini,Negative,prabowo,silaturahmi dengan emakemak aan sosialisasikan makassar terkini
3408,2023-03-15,2410032319.0,ketua tidar terpilih siap memenangkan gerindra dan prabowo subianto sebagai presiden smol id,Positive,prabowo,ketua tidar terpilih siap memenangkan gerindra dan sebagai smol id
3410,2023-03-15,2410032319.0,usai peresmian badan pemenangan anhar rahman gerak cepat sosialisasi prabowo subianto presiden,Positive,prabowo,usai peresmian badan pemenangan anhar rahman gerak cepat sosialisasi
3413,2023-03-14,213799922.0,bukan ganjar apalagi anies abu janda yakin prabowo bakal jadi presiden kalau meleset bakalg,Negative,prabowo,bukan apalagi abu janda yakin bakal jadi kalau meleset bakalg
3415,2023-03-14,528009980.0,lebih cocok capres prabowoganjar capres gantian ganjarprabowo tapi yg jadi presiden tetap arb,Negative,prabowo,lebih cocok capres prabowoganjar capres gantian ganjarprabowo tapi jadi tetap arb
3425,2023-03-14,30617522.0,sudah kali gagal jadi presiden prabowo subianto harus lebih hatihati pilih pasangan pilpres,Negative,prabowo,sudah kali gagal jadi harus lebih hatihati pilih pasangan
3431,2023-03-14,123757780.0,silaturahmi dengan emakemak aan sosialisasikan prabowo presiden bacaleg dpr ri dapil sulsel andi anhar rahman bersilaturahmi dengan masyarakat di kecamatan tamalanrea kota makassar selasa,Positive,prabowo,silaturahmi dengan emakemak aan sosialisasikan bacaleg dpr dapil sulsel andi anhar rahman bersilaturahmi dengan masyarakat di kecamatan tamalanrea kota makassar selasa
3432,2023-03-14,208134317.0,keywords nya adalah pendukungnama kandidat kecuali utk prabowo ditambahkn presiden utk membedakan dgn masa pemilihan presiden beliau periode sebelumnya menarikapakah massa pendukung kandidat give away hadir karena mendukung atau krn give away nya,Positive,prabowo,keywords adalah pendukungnama kandidat kecuali ditambahkn membedakan masa pemilihan beliau periode sebelumnya menarikapakah massa pendukung kandidat give away hadir karena mendukung atau give away
3434,2023-03-14,788744100.0,presiden jokowi sebut prabowo pantas nyapres,Negative,prabowo,jokowi sebut pantas nyapres
3435,2023-03-14,30617522.0,presiden jokowi akui prabowo subianto sosok ideal capres endorse lagi,Positive,prabowo,jokowi akui sosok ideal capres endorse lagi
3442,2023-03-14,121143089.0,hal itu bisa di lihat dari elektabilitas prabowo subianto dalam pilpres prabowo menempati urutan pertama sebagai presiden indonesia prabowo subianto,Negative,prabowo,hal itu bisa di lihat dari elektabilitas dalam menempati urutan pertama sebagai
3443,2023-03-14,121143089.0,pada pemilihan umum presiden nanti prabowo subianto kembali di calonkan oleh partai gerindra sebagai calon tunggal presiden republik indonesia prabowo subianto,Positive,prabowo,pada pemilihan umum nanti kembali di calonkan oleh partai gerindra sebagai tunggal republik
3444,2023-03-14,121143089.0,selain presiden jokowi yang mendukung prabowo untuk maju kembali dalam pemilihan presiden prabowo subianto,Positive,prabowo,selain jokowi yang mendukung untuk maju kembali dalam pemilihan
3452,2023-03-14,2420416704.0,tidak saja di gerindra di partai lain pun jokowi secara terang mempromosikan prabowo sebagai calon presiden tegasnya prabowo subianto,Positive,prabowo,tidak saja di gerindra di partai lain pun jokowi secara terang mempromosikan sebagai tegasnya
3453,2023-03-14,2420416704.0,selain itu menurut dedy kebersamaan jokowi dengan prabowo juga bisa dilihat sebagai bentuk memperkuat dukungan presiden pada prabowo untuk kontestasi pemilihan presiden pilpres prabowo subianto,Positive,prabowo,selain itu menurut dedy kebersamaan jokowi dengan juga bisa dilihat sebagai bentuk memperkuat dukungan pada untuk kontestasi pemilihan
3457,2023-03-14,2410032319.0,berita menhan presiden jokowi sebut duet prabowo subianto subianto dan ganjar pranowo calon ideal di pilpres,Positive,prabowo,berita menhan jokowi sebut duet dan ideal di
3488,2023-03-14,1017294361.0,partai gerindra saat ini telah menjalin koalisi kebangkitan indonesia raya kir bersama partai kebangkitan bangsa pkb dalam menghadapi pemilihan umum presiden pilpres prabowo subianto,Positive,prabowo,partai gerindra saat ini telah menjalin koalisi kebangkitan raya kir bersama partai kebangkitan bangsa pkb dalam menghadapi pemilihan umum
3493,2023-03-14,46693036.0,pdi perjuangan menghargai semua aspirasi soal wacana duet prabowo subianto dan ganjar pranowo di pilpres namun untuk realisasi wacana duet prabowoganjar ada di tangan ketua umum pdip megawati soekarnoputri kalau soal presiden dan wapres itu di,Positive,prabowo,pdi perjuangan menghargai semua aspirasi soal wacana duet dan di namun untuk realisasi wacana duet prabowoganjar ada di tangan ketua umum pdip megawati soekarnoputri kalau soal dan wapres itu di
3499,2023-03-14,3306055003.0,dan memberikan dukungan kepada prabowo subianto sebagai presiden ri prabowo subianto,Positive,prabowo,dan memberikan dukungan kepada sebagai
3517,2023-03-14,2428768339.0,akan tetapi pdip sebagai partai tempat ganjar bernaung menyatakan akan mengajukan kadernya sebagai calon presiden prabowo subianto,Positive,prabowo,akan tetapi pdip sebagai partai tempat bernaung menyatakan akan mengajukan kadernya sebagai
3526,2023-03-14,2428768339.0,partai gerindra percaya diri sulawesi selatan sulsel bisa menjadi lumbung suara dan memenangkan prabowo subianto calon presiden cepres yang diusung pada pemilihan presiden pilpres mendatang prabowo subianto,Positive,prabowo,partai gerindra percaya diri sulawesi selatan sulsel bisa menjadi lumbung suara dan memenangkan cepres yang diusung pada pemilihan mendatang
3527,2023-03-14,2385926900.0,setelah bertiga di lahan pertanian ganjar prabowo amp presiden jokowi sekarang  ganjar amp bu atiqoh satu pesawat bersama presiden jokowi amp bu iriana jarang ada gubernur satu pesawat bersama presiden kl bukan ganjar pranowo ini adalah tanda gp ri penerus presiden jokowi,Positive,prabowo,setelah bertiga di lahan pertanian jokowi sekarang bu atiqoh satu pesawat bersama jokowi bu iriana jarang ada gubernur satu pesawat bersama bukan ini adalah tanda gp penerus jokowi
3528,2023-03-14,1978790995.0,isu duet prabowoganjar di pilpres berembus usai keduanya mendampingi presiden jokowi dalam acara panen raya di kabupaten kebumen jawa tengah kamis dalam acara itu mereka juga bertiga melakukan swafoto di tengah sawah ganjar pranowo,Negative,prabowo,isu duet prabowoganjar di berembus usai keduanya mendampingi jokowi dalam acara panen raya di kabupaten kebumen jawa tengah kamis dalam acara itu mereka juga bertiga melakukan swafoto di tengah sawah
3537,2023-03-14,180112404.0,dari yg beredar sekrng bagi saya tak ada yg benar qualified jadi presiden tapi kalo nanti pilihannya tetap itu saja ya pilihlah yg paling sedikit cacadnya atau golput saya belum putuskan pilih anies karena nurut saya terlalu lunak kalo prabowo terlalu tua ganjar big no,Positive,prabowo,dari beredar sekrng bagi saya tak ada benar qualified jadi tapi nanti pilihannya tetap itu saja pilihlah paling sedikit cacadnya atau golput saya belum putuskan pilih karena nurut saya terlalu lunak terlalu tua big no
3539,2023-03-14,2221519400.0,prabowo subianto masih berada peringkat teratas sebagai calon presiden capres di pilpres mendatang,Positive,prabowo,masih berada peringkat teratas sebagai capres di mendatang
3543,2023-03-14,114701543.0,iya udh iya ngapahprabowo dah presiden survei,Positive,prabowo,iya iya ngapahprabowo dah
3544,2023-03-14,189190233.0,cek berita gerindra sebut prabowo subianto akan lanjutkan pembangunan ikn jika terpilih jadi presiden di kompas tv,Negative,prabowo,cek berita gerindra sebut akan lanjutkan pembangunan ikn jika terpilih jadi di kompas tv
3551,2023-03-13,2410032319.0,berita menhan jokowi mania dukung prabowo subianto subianto presiden tribun timur,Positive,prabowo,berita menhan jokowi mania dukung tribun timur
3554,2023-03-13,576755999.0,fahnoor inismyname aamiin presiden,Negative,prabowo,aamiin
3557,2023-03-13,465280582.0,muhammad farid rayendra siap menangkan prabowo presiden di pilpres,Positive,prabowo,muhammad farid rayendra siap menangkan di
3559,2023-03-13,103832104.0,siapa calon presiden yang anda jagokan anis matta ahok muhaimin prabowo ganjar sandi uno puan ahy anies,Positive,prabowo,siapa yang anda jagokan matta ahok muhaimin sandi uno puan ahy
3564,2023-03-13,465280582.0,prabowo mania respons soal wacana duet ganjarprabowo kami masih yakin prabowo presiden,Negative,prabowo,mania respons soal wacana duet ganjarprabowo kami masih yakin
3594,2023-03-13,2221519400.0,bismillahprabowo subianto presiden,Negative,prabowo,bismillahprabowo
3595,2023-03-13,2221519400.0,bismillahprabowo subianto presiden,Negative,prabowo,bismillahprabowo
3596,2023-03-13,2221519400.0,bismillahprabowo subianto presiden,Negative,prabowo,bismillahprabowo
3597,2023-03-13,2221519400.0,bismillahprabowo subianto presiden,Negative,prabowo,bismillahprabowo
3599,2023-03-13,189190233.0,sosok pemimpin yg cinta rakyat prabowo presiden,Positive,prabowo,sosok pemimpin cinta rakyat
3602,2023-03-13,71436318.0,sekelompok masyarakat yang tergabung dalam rembuk rakyat priangan timur mendeklarasikan dukungannya untuk prabowo subianto bersanding dengan ganjar pranowo di pemilu presiden simak respon pdip berikut ini,Positive,prabowo,sekelompok masyarakat yang tergabung dalam rembuk rakyat priangan timur mendeklarasikan dukungannya untuk bersanding dengan di simak respon pdip berikut ini
3616,2023-03-13,114697372.0,presiden jokowi ajak prabowo amp ganjar panen raya padi di ngawi ini isyarat duet tokoh tsb cak imin diapakan ppp pbb dekati pdip pdip akan calonkan kadernya di pilpres nasib kib bubar pan tunggu petunjuk jokowi klik,Positive,prabowo,jokowi ajak panen raya padi di ngawi ini isyarat duet tokoh tsb cak imin diapakan ppp pbb dekati pdip pdip akan calonkan kadernya di nasib kib bubar pan tunggu petunjuk jokowi klik
3626,2023-03-13,2410032319.0,berita menhan kunjungi ulama di jawa timur prabowo subianto didoakan jadi presiden,Positive,prabowo,berita menhan kunjungi ulama di jawa timur didoakan jadi
3627,2023-03-13,2221519400.0,dan insya allah bila pak prabowo ditakdirkan presiden beliau akan menjaga itu semua prabowo subianto,Positive,prabowo,dan insya allah bila pak ditakdirkan beliau akan menjaga itu semua
3631,2023-03-13,2221519400.0,sang presiden beberapa kali memperkenalkan prabowo sebagai capres prabowo subianto,Negative,prabowo,sang beberapa kali memperkenalkan sebagai capres
3639,2023-03-13,2420416704.0,tidak saja di gerindra di partai lain pun jokowi secara terang mempromosikan prabowo sebagai calon presiden tegasnya prabowo subianto,Positive,prabowo,tidak saja di gerindra di partai lain pun jokowi secara terang mempromosikan sebagai tegasnya
3640,2023-03-13,2420416704.0,selain itu menurut dedy kebersamaan jokowi dengan prabowo juga bisa dilihat sebagai bentuk memperkuat dukungan presiden pada prabowo untuk kontestasi pemilihan presiden pilpres prabowo subianto,Positive,prabowo,selain itu menurut dedy kebersamaan jokowi dengan juga bisa dilihat sebagai bentuk memperkuat dukungan pada untuk kontestasi pemilihan
3657,2023-03-13,4482720013.0,berpeluang mendukung gubernur jawa tengah ganjar pranowo di pilpres asalkan kata dia presiden prabowo subianto,Positive,prabowo,berpeluang mendukung gubernur jawa tengah di asalkan kata dia
